Symbol,DaysBetterThanSP,daysProfit,Year,Month,Day,dayOfWeek,NameLength,LastSale,MarketCap,Sector,Industry,CEOAge,CEOGender,City,stateCountry,netIncome,employees,IPOafterXYears,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,MarketYearTrend,USACompany,FiscalMonth,Profitable,Safe,HomeRun
KTWO,131,216,2014,5,8,3,24,19.15,830876427.5,Health Care,Medical/Dental Instruments,47,male, Leesburg, VA,-37150000.0,560,4,0.543696736,0.8121470009999999,1.217626987,1.387906529,Yes,Dec,1,1,0
KURA,107,1,2015,11,4,2,19,16.95,565347062.6,Health Care,Major Pharmaceuticals,48,male, La Jolla, CA,-35430000.0,31,1,1.4865499690000001,1.457716768,0.7186704279999999,0.789060385,Yes,Dec,0,0,0
KVHI,79,262,1996,4,2,1,20,10.7,187521715.8,Technology,Radio And Television Broadcasting And Communications Equipment,56,male, Middletown, RI,-11030000.0,604,14,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
KW,78,185,2007,12,3,0,28,18.2,2748749149.0,Finance,Real Estate,70,male, Beverly Hills, CA,99400000.0,498,30,0.539036918,-0.649781297,-0.627071198,0.016176079,Yes,Dec,1,0,0
LAD,99,214,1996,12,18,2,19,103.45,2588391415.0,Consumer Durables,Automotive Aftermarket,51,male, Medford, OR,245220000.0,12899,50,-1.101070931,-1.101070931,-1.101070931,-1.101070931,Yes,Dec,1,0,0
LADR,117,262,2014,2,6,3,19,14.98,1667044671.0,Consumer Services,Real Estate Investment Trusts,56,male, New York, NY,95280000.0,72,1,-1.0691968790000002,-1.14618263,0.339400747,0.9994270890000001,Yes,Dec,1,0,0
LAMR,112,251,1996,8,2,4,25,63.53,6251225131.0,Consumer Services,Real Estate Investment Trusts,55,male, Baton Rouge, LA,317680000.0,3400,94,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
LAND,118,236,2013,1,29,1,26,12.52,176734811.5,Consumer Services,Real Estate Investment Trusts,74,male, McLean, VA,-3100.0,65,16,1.6053450280000001,2.054090575,2.492782715,2.427919829,Yes,Dec,1,0,0
LANDP,111,258,2016,8,15,0,26,25.7,0.0,Consumer Services,Real Estate Investment Trusts,74,male, McLean, VA,-3100.0,65,19,2.043284825,1.539862696,1.7041564280000001,1.886636816,Yes,Dec,1,0,0
LAUR,125,250,2017,2,1,2,24,14.35,2690561745.0,Consumer Services,Other Consumer Services,52,male, Baltimore, MD,85420000.0,65000,28,0.47264006,0.927638642,1.565133963,1.5763593230000001,Yes,Dec,1,0,0
LAZ,132,197,2005,5,5,3,11,52.81,6852947266.0,Finance,Investment Managers,59,male, Hamilton, Bermuda,253580000.0,2843,157,0.554204873,-0.567202377,-0.714315643,0.582403245,No,Dec,1,1,0
LBAI,29,203,1996,9,5,3,22,19.85,941998920.3,Finance,Major Banks,59,male, Oak Ridge, NJ,52100000.0,621,7,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
LBC,49,93,2017,12,8,4,26,11.84,669686206.4,Finance,Major Banks,62,male, Santa Rosa, CA,69380000.0,266,26,1.732566878,1.971342869,2.189004343,2.200056299,Yes,Dec,0,0,0
LBRT,28,16,2018,1,12,4,30,19.04,2250195676.0,Energy,Oilfield Services/Equipment,52,male, Denver, CO,168500000.0,2032,2,2.313299694,2.520051184,2.549789908,2.718872862,Yes,Dec,0,0,0
LBTYA,121,215,2004,6,2,2,18,30.84,24957286654.0,Consumer Services,Television Services,54,male, London, the United Kingdom,-1900000000.0,26700,-9,1.43292735,0.277779654,0.20564023899999997,0.9841739759999999,No,Dec,1,0,0
LBTYB,125,150,2004,6,8,1,18,31.65,25612779591.0,Consumer Services,Television Services,54,male, London, the United Kingdom,-1900000000.0,26700,-9,2.001284855,1.3648881769999999,0.889934514,1.246448786,No,Dec,1,0,0
LBTYK,123,25,2005,8,29,0,18,29.74,24067111060.0,Consumer Services,Television Services,54,male, London, the United Kingdom,-1900000000.0,26700,-8,-1.1935041240000002,-0.19435604899999998,0.581055428,0.8875252509999999,No,Dec,0,0,0
LC,114,27,2014,12,11,3,23,3.35,1398892112.0,Miscellaneous,Business Services,47,male, San Francisco, CA,-153840000.0,1837,8,-1.415000148,0.651402566,1.11516473,1.4878205130000002,Yes,Dec,0,0,0
LCA,44,242,2016,8,18,3,24,10.07,314687500.0,Finance,Business Services,58,male, Houston, TX,-40740.0,5,8,1.4585865759999999,1.3581347609999999,1.654370195,1.809114485,Yes,Dec,1,0,0
LCAHU,85,262,2016,5,26,3,24,10.68,0.0,Finance,Business Services,58,male, Houston, TX,-40740.0,5,8,1.479208487,1.123939605,1.087837508,0.839264542,Yes,Dec,1,0,0
LCNB,16,255,1998,6,29,0,16,18.75,187991306.3,Finance,Major Banks,62,male, Lebanon, OH,12970000.0,310,0,1.8499248659999998,2.233468345,1.290885464,1.801817536,Yes,Dec,1,0,0
LDOS,135,252,2006,10,13,4,21,65.92,9997030955.0,Technology,EDP Services,60,male, Reston, VA,366000000.0,31000,37,1.915535318,1.9963443109999999,2.3966658830000003,2.5561042169999997,Yes,Dec,1,1,0
LE,124,215,2014,3,20,3,20,21.6,694050552.0,Consumer Services,Clothing/Shoe/Accessory Stores,60,male, Dodgeville, WI,28200000.0,5000,51,1.001225048,1.298116713,1.439835639,1.68019674,Yes,Jan,1,0,0
LEA,131,262,2009,11,9,0,16,196.07,12994425137.0,Capital Goods,Auto Parts:O.E.M.,52,male, Southfield, MI,1290000000.0,165000,92,1.10106775,1.598322073,1.5764751330000002,1.854491747,Yes,Dec,1,1,0
LEDS,92,25,2010,12,9,3,20,3.5,12403702.5,Technology,Semiconductors,58,male, Miao-Li, Taiwan,-4090000.0,66000,5,1.7411343830000001,1.7287886909999999,1.862291485,2.075982168,No,Aug,0,0,0
LENS,110,62,2015,1,29,3,11,2.47,42389771.97,Health Care,Medical/Dental Instruments,50,male, Dublin, Ireland,-17000000.0,24,1,-0.5672902089999999,-0.8047042390000001,0.347458527,0.941553421,No,Dec,0,0,0
LEXEA,143,188,2016,11,4,4,30,39.17,2243428730.0,Consumer Services,Other Consumer Services,52,male, Englewood, CO,-192000000.0,22615,1,-2.356889675,-2.829547295,-1.030233792,0.170913387,Yes,Dec,1,1,0
LEXEB,9,167,2016,12,7,2,30,49.4408,2831680141.0,Consumer Services,Other Consumer Services,52,male, Englewood, CO,-192000000.0,22615,1,2.175787437,2.640950615,2.25275629,1.733937709,Yes,Dec,1,0,0
LFGR,106,24,2011,1,26,2,15,7.45,182241639.3,Technology,EDP Services,44,male, Santa Monica, CA,-31130000.0,286,5,1.522068625,1.643623821,1.712542948,2.196610292,Yes,Dec,0,0,0
LFVN,101,219,2004,10,5,1,23,3.83,54422875.24,Health Care,Major Pharmaceuticals,46,male, Sandy, UT,1610000.0,211,16,1.6441907390000001,1.733375256,1.074028245,0.8657612509999999,Yes,Jun,1,0,1
LGC,21,1,2017,12,1,4,24,9.59,287700000.0,Finance,Business Services,73,male, Cincinnati, OH,11900.0,800,1,2.254610455,2.0067385559999997,2.304235911,2.195813282,Yes,Dec,0,0,0
LGCY,125,260,2007,1,12,4,18,5.65,434451376.9,Energy,Oil & Gas Production,54,male, Midland, TX,-53900000.0,331,2,1.960348115,1.601606928,1.438393732,2.107160029,Yes,Dec,1,0,0
LGCYO,124,82,2014,6,12,3,18,9.55,66850000.0,Energy,Oil & Gas Production,54,male, Midland, TX,-53900000.0,331,9,0.710775275,1.602791492,1.817218609,1.647278105,Yes,Dec,0,0,0
LGCYP,122,128,2014,4,14,0,18,10.9218,21843600.0,Energy,Oil & Gas Production,54,male, Midland, TX,-53900000.0,331,9,-1.6017332169999998,-0.230032445,0.378622443,1.061894483,Yes,Dec,0,0,0
LGIH,132,262,2013,11,7,3,15,70.45,1573307647.0,Capital Goods,Homebuilding,46,male, The Woodlands, TX,113310000.0,726,10,0.318118065,1.239212355,1.681420355,1.529069918,Yes,Dec,1,1,0
LHC,1,1,2018,4,16,0,18,9.55,0.0,Finance,Business Services,48,male, London, the United Kingdom,-881.0,800,1,0.8610384409999999,-0.5068619010000001,0.035675756,0.883569679,No,Dec,0,0,0
LHO,97,12,1998,4,24,4,24,30.71,3476525734.0,Consumer Services,Real Estate Investment Trusts,52,male, Bethesda, MD,109050000.0,36,0,-0.43571353700000004,0.960824727,1.512290645,1.946040775,Yes,Dec,0,0,0
LIFE,105,102,2015,5,7,3,17,2.65,78963806.95,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),45,male, San Diego, CA,-48210000.0,65,10,-0.8568316420000001,-0.028148341,0.655548832,1.157180393,Yes,Dec,0,0,0
LII,112,2,1999,7,29,3,26,203.39,8374946708.0,Capital Goods,Industrial Machinery/Components,53,male, Richardson, TX,307100000.0,11450,104,-1.959707654,-0.119775978,0.526864609,1.0260157540000001,Yes,Dec,0,0,0
LINC,116,27,2005,6,23,3,40,1.91,47184597.98,Consumer Services,Other Consumer Services,53,male, West Orange, NJ,-11480000.0,1980,59,-0.16407697300000001,1.0153238390000001,0.676696174,1.015091282,Yes,Dec,0,0,0
LITE,117,223,2015,7,23,3,22,58.475,3659760966.0,Consumer Durables,Telecommunications Equipment,55,male, Milpitas, CA,-102500000.0,2057,0,0.35943347600000003,-0.030562929,0.431824634,0.9265073009999999,Yes,Jun,1,0,0
LIVE,33,70,1997,10,23,3,26,12.48,24612257.28,Finance,Finance/Investors Services,33,male, Las Vegas, NV,6500000.0,1211,1,-0.79510449,0.470990866,0.927501074,1.382147035,Yes,Sep,0,0,0
LIVX,1,45,2012,11,29,3,21,3.83,196267564.9,Consumer Services,Restaurants,51,male, Beverly Hills, CA,-14250000.0,24,3,0.98397631,-0.24297634699999998,0.518366849,0.901045677,Yes,Mar,0,0,0
LKQ,125,261,2003,10,3,4,15,38.62,11957545641.0,Consumer Services,Motor Vehicles,59,male, Chicago, IL,540490000.0,43000,5,0.8798019429999999,1.612527824,1.329088309,1.675239358,Yes,Dec,1,0,0
LKSD,127,1,2016,9,28,2,24,16.84,588770386.1,Miscellaneous,Publishing,53,male, Chicago, IL,-57000000.0,24000,0,0.53410187,0.443259905,1.095087251,1.3060852790000002,Yes,Dec,0,0,0
LL,119,161,2007,11,9,4,32,22.81,650985630.0,Consumer Services,RETAIL: Building Materials,52,male, Toano, VA,-37820000.0,2100,13,-2.44696782,-1.126213137,-1.5011694819999999,-0.28729856800000003,Yes,Dec,1,0,0
LLEX,60,0,2009,10,21,2,18,4.04,244165185.1,Energy,Oil & Gas Production,59,male, San Antonio, TX,-80080000.0,27,2,0.79446691,1.435424426,1.622037032,1.9154267619999998,Yes,Dec,0,0,0
LLIT,97,7,2010,4,22,3,21,2.64,45705227.04,Health Care,Medical/Dental Instruments,49,andy, Beijing, China,-9870000.0,66,7,1.422661414,1.575098044,2.136355075,1.725716641,No,Dec,0,0,0
LLNW,110,6,2007,6,8,4,24,3.72,412274751.1,Miscellaneous,Business Services,56,male, Tempe, AZ,-7630000.0,533,6,-0.680179265,0.792987812,1.4099799480000001,1.5130400469999998,Yes,Dec,0,0,0
LMAT,109,169,2006,10,19,3,23,40.9,788603861.2,Health Care,Medical/Dental Instruments,52,male, Burlington, MA,17180000.0,423,23,1.351698649,1.814790956,2.1948935130000002,2.532660585,Yes,Dec,1,0,0
LMFA,110,17,2015,10,23,4,24,0.6701,4190261.9489999996,Finance,Finance: Consumer Services,53,male, Tampa, FL,-8630000.0,11,7,1.7341509659999998,1.03448896,0.311825573,0.344864089,Yes,Dec,0,0,0
LMNR,4,261,2000,4,18,1,12,23.89,347192223.3,Consumer Non-Durables,Farming/Seeds/Milling,52,male, Santa Paula, CA,6600000.0,284,107,-1.028965093,0.29323139600000003,0.5251151039999999,1.132298251,Yes,Oct,1,0,0
LMNX,113,249,2000,3,30,3,19,22.18,985475698.5,Health Care,Medical/Dental Instruments,63,male, Austin, TX,28890000.0,896,5,0.84533073,1.402071219,1.552714051,2.168080967,Yes,Dec,1,0,1
LMRK,110,43,2014,11,14,4,35,16.2,401627386.8,Consumer Services,Real Estate,57,male, El Segundo, CA,18770000.0,30,4,1.026675165,1.4231759430000002,1.9207288790000001,1.908269285,Yes,Dec,0,0,0
LMRKO,126,205,2016,8,5,4,35,24.06,0.0,Consumer Services,Real Estate,57,male, El Segundo, CA,18770000.0,30,6,1.177481009,1.7096492230000002,1.593778445,1.8874153280000001,Yes,Dec,1,0,0
LMRKP,121,255,2016,4,1,4,35,24.75,0.0,Consumer Services,Real Estate,57,male, El Segundo, CA,18770000.0,30,6,1.6994307659999999,1.777133811,0.933244913,0.511038625,Yes,Dec,1,0,0
LN,128,62,2016,7,14,3,16,38.69,9188453279.0,Technology,"Computer Software: Programming, Data Processing",44,male, Tokyo, Japan,8090000000.0,5100,16,1.866076425,2.722943228,1.686535593,1.8159662230000002,No,Dec,0,0,0
LNDC,90,145,1996,2,15,3,18,13.9,383145549.2,Consumer Non-Durables,Packaged Foods,49,female, Menlo Park, CA,10590000.0,670,10,0.0,0.0,0.0,0.0,Yes,May,1,0,0
LNTH,118,62,2015,6,25,3,23,16.45,623921061.4,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,57,female, North Billerica, MA,123390000.0,483,8,-0.21576427899999998,0.077949738,0.590833684,1.058296255,Yes,Dec,0,0,0
LOAN,100,5,1999,5,13,3,29,7.1,57573431.4,Consumer Services,Real Estate Investment Trusts,50,male, Great Neck, NY,3440000.0,5,10,1.362400694,1.561205823,1.789568056,1.895827585,Yes,Dec,0,0,0
LOB,121,62,2015,7,23,3,25,28.75,1149053349.0,Finance,Major Banks,65,male, Wilmington, NC,100500000.0,528,7,0.35943347600000003,-0.030562929,0.431824634,0.9265073009999999,Yes,Dec,0,0,0
LOCO,107,261,2014,7,25,4,28,9.8,378886130.0,Consumer Services,Restaurants,48,male, Costa Mesa, CA,8620000.0,5637,39,0.538121584,1.169474022,1.54940634,1.7105907919999999,Yes,Dec,1,0,0
LOGM,131,152,2009,7,1,2,13,119.15,6247155080.0,Technology,Computer Software: Prepackaged Software,50,male, Woburn, MA,99520000.0,2760,6,-0.16728163,0.8551395759999999,1.089455428,-0.249622906,Yes,Dec,1,1,0
LOMA,62,112,2017,11,1,2,57,21.24,2531920530.0,Capital Goods,Building Materials,42,male, Buenos Aires, Argentina,95240000.0,800,91,1.5778134119999998,1.6666183909999999,2.12967206,1.840099084,No,Dec,0,0,0
LONE,21,143,2009,9,8,1,26,4.75,117024861.8,Energy,Oil & Gas Production,53,male, Fort Worth, TX,-38660000.0,50,-6,0.999143752,1.337313182,1.567675931,1.02141292,Yes,Dec,1,0,0
LOPE,129,262,2008,11,20,3,28,109.96,5310218449.0,Consumer Services,Other Consumer Services,63,male, Phoenix, AZ,203320000.0,10000,5,-2.655510761,-1.962968854,-2.581172855,-3.320062295,Yes,Dec,1,0,0
LOXO,124,127,2014,8,1,4,19,133.45,4008060387.0,Health Care,Major Pharmaceuticals,45,male, Stamford, CT,-148880000.0,59,1,-2.9991291810000003,-0.34837457299999997,0.553555911,1.093056169,Yes,Dec,0,0,0
LPCN,72,35,2013,8,28,2,13,1.7,36149716.3,Health Care,Major Pharmaceuticals,57,male, Salt Lake City, UT,-20980000.0,14,0,-1.681744013,-0.53049158,0.311343661,1.0442233570000001,Yes,Dec,0,0,0
LPG,125,103,2014,5,8,3,15,7.96,438650541.9,Transportation,Marine Transportation,67,male, Stamford, CT,-1440000.0,586,1,0.543696736,0.8121470009999999,1.217626987,1.387906529,Yes,Mar,0,0,0
LPI,128,262,2011,12,15,3,22,9.55,2303069147.0,Energy,Oil & Gas Production,66,male, Tulsa, OK,548970000.0,390,5,-0.14481739,0.09968609699999999,-0.214601474,-0.8401613170000001,Yes,Dec,1,0,0
LPL,119,259,2004,7,22,3,20,11.53,8251230042.0,Capital Goods,Industrial Machinery/Components,62,andy, Seoul, South Korea,1802760000000.0,800,19,-1.542410599,-1.2768232609999999,-1.6012341490000002,0.21887796199999998,No,Dec,1,0,0
LPLA,132,185,2010,11,18,3,27,57.85,5219120209.0,Finance,Investment Bankers/Brokers/Service,52,male, Boston, MA,238860000.0,3736,21,0.138474047,1.0341711279999999,1.622688044,1.5661522719999998,Yes,Dec,1,1,0
LPNT,119,225,1999,5,7,4,22,48.5,1890418887.0,Health Care,Hospital/Nursing Management,62,male, Brentwood, TN,102400000.0,42000,0,0.307324572,1.192366808,1.51488116,1.7556435940000001,Yes,Dec,1,0,0
LPSN,93,23,2000,4,7,4,16,15.85,953068805.4,Technology,Computer Software: Prepackaged Software,48,male, New York, NY,-18190000.0,981,5,0.896819885,1.700033902,1.876487139,2.47530319,Yes,Dec,0,0,0
LPTX,124,261,2014,7,31,3,23,7.49,108610100.7,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),64,male, Cambridge, MA,-29730000.0,22,3,-3.612448606,-0.179197965,0.6617778870000001,1.159053656,Yes,Dec,1,0,0
LQ,126,260,2014,4,9,2,23,19.53,2291689651.0,Consumer Services,Hotels/Resorts,47,male, Irving, TX,151970000.0,7486,1,0.571073624,0.97723655,1.309578029,1.5322706730000002,Yes,Dec,1,0,0
LQDT,134,253,2006,2,23,3,24,6.0,191611578.0,Miscellaneous,Business Services,49,male, Bethesda, MD,-39190000.0,794,7,1.173022533,1.426309536,1.3722399509999998,1.8203351069999998,Yes,Sep,1,1,0
LRN,120,238,2007,12,13,3,7,13.52,559928934.2,Consumer Services,Other Consumer Services,64,male, Herndon, VA,45100.0,4750,7,0.83925223,-0.33176674100000003,-0.189605462,0.315717894,Yes,Jun,1,0,0
LSBK,96,170,2006,4,4,1,24,16.8125,102118620.6,Finance,Savings Institutions,56,male, Dunkirk, NY,3380000.0,114,0,0.988808142,1.6389627009999999,1.327559902,1.7958601269999999,Yes,Dec,1,0,0
LTBR,72,82,2000,11,13,0,23,1.22,29192016.04,Consumer Services,Professional Services,52,male, Reston, VA,-7100000.0,6,8,-1.4623974069999999,-1.7232849769999998,-2.236055172,-1.953339676,Yes,Dec,0,0,0
LTRPA,120,11,2014,8,27,2,34,10.7,803110563.4,Technology,EDP Services,57,male, Englewood, CO,-397000000.0,3228,0,1.462255312,1.778797657,1.7580445619999998,1.7232975940000002,Yes,Dec,0,0,0
LTRPB,25,3,2014,8,29,4,34,10.95,821874828.9,Technology,EDP Services,57,male, Englewood, CO,-397000000.0,3228,0,1.396475128,1.823088583,1.761643,1.742899393,Yes,Dec,0,0,0
LTRX,107,152,2000,8,4,4,15,2.215,40261895.52,Technology,Computer Communications Equipment,52,male, Irvine, CA,-27700.0,131,11,-0.238555582,0.386292274,0.48317528,0.911802468,Yes,Jun,1,0,0
LTXB,129,262,2006,10,3,1,33,42.78,2061979359.0,Finance,Savings Institutions,60,male, Plano, TX,89180000.0,869,54,1.153988711,1.613873335,1.768435255,1.799436709,Yes,Dec,1,0,0
LUNA,106,31,2006,6,2,4,29,3.4,94973284.6,Health Care,Biotechnology: Commercial Physical & Biological Resarch,51,male, Roanoke, VA,-3860.0,198,16,0.025148337000000003,-0.373275984,0.23812772399999999,0.9752915129999999,Yes,Dec,0,0,0
LVS,122,96,2004,12,15,2,21,72.95,57564353901.0,Consumer Services,Hotels/Resorts,83,male, Las Vegas, NV,2810000000.0,50500,16,2.324462995,1.76605307,2.3079233009999998,2.861981407,Yes,Dec,0,0,0
LW,145,255,2016,11,1,1,26,64.73,9465498388.0,Consumer Non-Durables,Packaged Foods,51,male, Eagle, ID,324800000.0,6500,0,-2.286485754,-2.31432763,-0.400948775,0.47489791200000003,Yes,May,1,1,0
LXFT,141,262,2013,6,26,2,20,40.3,1363832681.0,Technology,EDP Services,46,male, Zug, Switzerland,62640000.0,12766,13,-0.972951859,-0.134815168,0.726449545,1.335609987,No,Mar,1,1,0
LYV,127,255,2005,12,14,2,31,38.49,8012418113.0,Consumer Services,Services-Misc. Amusement & Recreation,52,male, Beverly Hills, CA,-97650000.0,8800,0,1.4027957309999999,1.701037344,2.220981642,2.506739056,Yes,Dec,1,0,0
MACK,123,261,2012,3,29,3,31,8.5,113413664.0,Health Care,Major Pharmaceuticals,54,male, Cambridge, MA,-74840000.0,72,19,0.8082479,1.396587316,1.6341224890000001,1.7097796859999999,Yes,Dec,1,0,0
MACQ,33,237,2016,12,23,4,22,10.35,24352742.7,Finance,Business Services,29,male, New York, NY,-43427.0,800,1,0.9956462690000001,1.738417827,2.1086822119999997,1.739792171,Yes,Dec,1,0,0
MANH,108,58,1998,4,23,3,26,42.22,2821116377.0,Technology,Computer Software: Prepackaged Software,56,male, Atlanta, GA,116480000.0,2790,8,0.7344892709999999,1.220868758,1.714771579,2.1050173009999997,Yes,Dec,0,0,0
MANT,128,261,2002,2,7,3,33,59.62,2338877814.0,Consumer Services,Other Consumer Services,55,male, Herndon, VA,114140000.0,7600,34,-2.04057337,-2.985429439,-0.823236382,-1.26458603,Yes,Dec,1,0,0
MAR,112,8,1998,3,23,0,22,133.47,47635408164.0,Consumer Services,Hotels/Resorts,58,male, Bethesda, MD,1370000000.0,177000,1,1.69480152,1.899316899,2.56125416,2.187617839,Yes,Dec,0,0,0
MASI,130,262,2007,8,8,2,18,86.73,4478420809.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,52,male, Irvine, CA,131620000.0,4600,18,-0.241666971,-0.614213511,0.42153111,1.009285969,Yes,Dec,1,1,0
MATR,103,13,2000,2,10,3,23,2.2,73023332.8,Technology,EDP Services,58,female, Chicago, IL,-16320000.0,281,1,-0.331522017,-0.281811883,0.7467300840000001,1.201582567,Yes,Dec,0,0,0
MAXR,43,262,2009,9,9,2,23,44.67,2517700680.0,Technology,Radio And Television Broadcasting And Communications Equipment,61,male, Richmond, Canada,130320000.0,6400,40,1.4426894890000002,1.453899836,1.669694663,1.122097122,No,Dec,1,0,0
MB,121,233,2015,6,19,4,14,38.0,1801633808.0,Technology,EDP Services,51,male, San Luis Obispo, CA,-14790000.0,1426,17,0.17888497899999997,0.561754778,0.87009293,1.220566673,Yes,Dec,1,0,0
MBCN,4,258,2000,9,19,1,22,53.9,173718837.6,Finance,Major Banks,57,male, Middlefield, OH,9460000.0,190,12,-1.851092838,-0.752172941,-0.151134421,0.569216565,Yes,Dec,1,0,0
MBFIO,49,67,2017,11,16,3,17,24.93,0.0,Finance,Major Banks,58,male, Chicago, IL,304030000.0,3574,16,0.884816697,1.2433673459999999,1.807233661,1.8106626030000001,Yes,Dec,0,0,0
MBII,114,186,2013,8,2,4,29,1.95,199080595.4,Basic Industries,Agricultural Chemicals,59,female, Davis, CA,-30930000.0,103,7,1.346056053,2.006337452,1.9434796509999999,2.0432611609999998,Yes,Dec,1,0,0
MBIN,71,126,2017,10,27,4,17,20.64,592207131.8,Finance,Major Banks,63,male, Carmel, IN,54680000.0,194,27,1.679279591,1.9097181090000002,2.306550486,1.883524027,Yes,Dec,0,0,0
MBRX,90,6,2016,6,2,3,23,1.8794,48429997.36,Health Care,Major Pharmaceuticals,56,male, Houston, TX,-9810000.0,8,1,1.715529039,1.54829682,1.2759925909999998,1.053012425,Yes,Dec,0,0,0
MBUU,127,260,2014,1,31,4,18,35.42,726452546.8,Capital Goods,Marine Transportation,56,male, Loudon, TN,28360000.0,586,1,-1.7342464290000001,-0.8804950999999999,0.5011026510000001,1.1133815009999999,Yes,Jun,1,0,0
MBWM,101,218,1997,10,24,4,27,34.61,574458164.4,Finance,Major Banks,55,male, Grand Rapids, MI,31270000.0,701,0,-1.472146257,0.018402013000000002,0.741537711,1.25899728,Yes,Dec,1,0,0
MC,125,261,2014,4,16,2,16,52.95,2114530292.0,Finance,Investment Managers,58,male, New York, NY,29400000.0,749,7,0.154716145,0.6789586679999999,1.134554337,1.392778621,Yes,Dec,1,0,0
MCBC,82,251,1998,4,2,3,25,10.46,355828039.4,Finance,Major Banks,63,male, Holland, MI,16290000.0,340,1,1.737734045,1.859029405,2.451945986,2.324889769,Yes,Dec,1,0,0
MCEP,129,262,2011,12,15,3,27,1.56,46981833.6,Energy,Oil & Gas Production,39,male, Tulsa, OK,-27010000.0,70,0,-0.14481739,0.09968609699999999,-0.214601474,-0.8401613170000001,Yes,Dec,1,0,0
MCFT,121,28,2015,7,17,4,19,25.58,477812171.0,Capital Goods,Marine Transportation,55,male, Vonore, TN,19570000.0,490,47,1.381138675,1.265770052,1.337788893,1.361447475,Yes,Jun,0,0,0
MCRB,131,189,2015,6,26,4,24,7.67,311772890.5,Health Care,Major Pharmaceuticals,60,male, Cambridge, MA,-89380000.0,138,5,-0.269589696,-0.003803505,0.560651377,1.03728073,Yes,Dec,1,1,0
MCRN,123,46,2015,6,25,3,23,19.73,1370230605.0,Technology,Industrial Machinery/Components,58,male, Cincinnati, OH,1100000.0,5957,155,-0.21576427899999998,0.077949738,0.590833684,1.058296255,Yes,Dec,0,0,0
MD,2,222,1996,1,8,0,11,52.6,4964543591.0,Health Care,Hospital/Nursing Management,71,male, Sunrise, FL,320370000.0,15900,17,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
MDCO,112,130,2000,8,8,1,21,29.72,2177985887.0,Health Care,Major Pharmaceuticals,59,male, Parsippany, NJ,-607700000.0,170,4,0.47525985200000004,0.947399095,0.8904621509999999,1.20697072,Yes,Dec,1,0,0
MDGL,114,25,2007,2,6,1,30,115.45,1642580345.0,Health Care,Major Pharmaceuticals,75,male, Fort Washington, PA,-31150000.0,8,-4,1.688219863,1.997963916,1.5024582819999999,2.014612278,Yes,Dec,0,0,0
MDGS,42,14,2015,8,5,2,12,1.2362,1861108.99,Health Care,Medical/Dental Instruments,54,male, Omer, Israel,-9150000.0,27,16,0.17342692899999998,-0.064559349,0.23961738,0.835616727,No,Dec,0,0,0
MDLY,111,38,2014,9,24,2,22,5.55,161775706.8,Finance,Investment Managers,46,female, New York, NY,37600.0,85,0,0.003491422,0.932609751,1.238402705,1.52262566,Yes,Dec,0,0,0
MDLZ,140,222,2001,6,13,2,28,42.23,62636865443.0,Consumer Non-Durables,Packaged Foods,56,male, Deerfield, IL,2880000000.0,83000,98,-1.6196792580000001,0.36557105100000004,-0.330648076,-1.021990416,Yes,Dec,1,1,0
MDRX,118,190,1999,7,23,4,37,12.22,2174580858.0,Technology,EDP Services,59,male, Chicago, IL,-201140000.0,8900,13,-0.6769142370000001,0.33540640000000005,0.908095029,1.192028224,Yes,Dec,1,0,1
MDSO,116,93,2009,6,25,3,24,67.46,3995875787.0,Technology,Computer Software: Prepackaged Software,54,male, New York, NY,44380000.0,1680,10,-0.176268499,0.855184125,1.081496862,-0.29150016,Yes,Dec,0,0,0
MDXG,37,141,2007,8,22,2,17,7.41,822768408.9,Health Care,Medical/Dental Instruments,77,male, Marietta, GA,11970000.0,690,22,0.016947795,-1.046190119,-0.284080999,0.500118552,Yes,Dec,1,0,0
MEDP,141,237,2016,8,11,3,22,37.43,1334279000.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,60,male, Cincinnati, OH,39030000.0,2500,24,1.919854577,1.548822745,1.622240634,1.8644616719999998,Yes,Dec,1,1,0
MEET,90,22,1999,6,24,3,20,2.35,169295175.0,Consumer Services,Advertising,38,male, New Hope, PA,-64590000.0,286,2,0.140384661,-0.39423339399999996,0.598829298,1.093958615,Yes,Dec,0,0,0
MEIP,124,255,2003,12,18,3,16,2.11,78180481.71,Health Care,Major Pharmaceuticals,62,male, San Diego, CA,2670000.0,25,3,2.025643464,2.275796228,2.242723969,1.739120665,Yes,Jun,1,0,0
MELI,119,261,2007,8,10,4,18,322.78,14253113952.0,Miscellaneous,Business Services,45,male, Buenos Aires, Argentina,13780000.0,5582,8,-1.192242608,-2.17016496,-0.531276952,0.38595914200000003,No,Dec,1,0,1
